area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
3058.6,0.15563,0.37872,81,53,409,5,38,1.4813,4,2.9681,4.624972813,6.459090352,10.09667651
248.01,1.133,0.14246,31,50,367,3,36,1.4299,4,1.7285,3.33220451,4.93820796,8.521726899
2451.3,0.19827,0.60286,98,50,436,6,39,1.453,5,1.6013,4.644390899,6.448731154,10.1122928
6934.2,0.041966,0.45077,38,57,449,8,36,1.1276,8,2.0714,4.406719247,6.322044458,9.905563396
1911.1,0.26006,0.52333,75,31,463,6,32,1.3309,11,2.1227,4.543294782,6.427361862,9.893097765
6002.7,0.05031,0.76982,46,51,372,3,30,1.39,5,2.7635,4.983606622,6.752410553,10.15360793
1438,0.074408,0.3864,17,57,502,7,13,1.2864,5,2.7652,3.80666249,5.809012982,8.373962339
5138.4,0.060719,0.97235,62,53,514,3,31,1.3615,11,1.8037,4.343805422,6.352524861,9.786512066
1032.1,0.11336,0.33968,19,37,432,5,36,1.3284,5,2.0031,2.995732274,4.680370419,8.263889357
4341.3,0.074172,0.58763,45,41,371,5,36,1.0472,8,2.7802,4.290459441,6.022938989,9.606457928
693.38,0.1846,0.44283,22,57,481,5,13,1.2063,13,2.3347,3.465735903,5.416678013,7.981627371
3611.3,0.092211,0.45058,41,36,468,6,30,1.1578,7,2.4731,4.290459441,6.228550451,9.629747832
421.79,0.32718,0.21649,21,35,549,4,38,1.2632,9,2.3959,2.48490665,4.331417317,7.969003477
2948.4,0.11633,0.53805,44,26,471,3,26,1.0179,9,1.8509,4.276666119,6.147249605,9.405346143
217.35,0.68092,0.18131,19,33,491,4,26,1.3092,8,1.6802,2.772588722,4.503325704,7.761422242
2352.7,0.15004,0.40575,45,31,400,5,35,1.4524,6,2.1745,4.418840608,6.194282935,9.749630996
6767.8,0.023494,0.14261,20,53,420,7,29,1.2956,8,1.8953,4.406719247,6.255442893,9.622738723
1824.2,0.19954,0.64023,65,35,498,4,38,1.0128,5,2.7063,3.80666249,5.569755721,9.207341881
5848,0.028899,0.20683,23,40,596,3,17,1.4871,12,1.9396,4.709530201,6.946783666,9.77999701
1362.8,0.27444,0.4433,57,16,401,6,32,1.2578,8,2.0438,4.394449155,6.029530748,9.495266651
4995.3,0.035834,0.20162,23,37,511,8,16,1.1202,7,2.5871,4.753590191,6.803571848,9.57616057
968.54,0.39647,0.56584,59,28,492,3,20,1.3145,10,2.382,4.219507705,6.155112839,9.150845112
4209.8,0.045133,0.17678,25,46,593,6,14,1.408,9,1.5844,4.852030264,7.080783789,9.719841118
641.45,0.6158,0.60253,63,42,456,6,38,1.3372,12,1.8936,3.951243719,5.670329098,9.307915258
3491.5,0.057283,0.07131,23,32,483,2,39,1.476,5,2.5605,3.63758616,5.597161906,9.260723552
381.51,1.0616,0.38944,54,24,375,4,36,1.3184,12,1.8388,3.828641396,5.402992647,8.986511586
2840.3,0.073937,0.22313,26,35,430,3,18,1.1223,9,2.2308,4.418840608,6.272877007,9.163248764
188.72,2.199,0.53739,71,52,423,4,20,1.0681,6,2.734,3.610917913,5.35465044,8.350382713
2256.2,0.097952,0.066813,24,18,535,3,21,1.0518,11,2.76,3.850147602,5.838371641,8.882894079
6603.4,0.064512,0.52012,70,35,531,6,30,1.1647,4,2.079,4.709530201,6.783030707,10.18422809
1739.3,0.13281,0.171,28,28,508,7,28,1.0708,8,2.7745,3.63758616,5.595640316,8.927844826
1289.6,0.18688,0.19556,29,55,495,7,21,1.3237,6,2.0072,3.970291914,5.967991191,9.012513629
4854.2,0.091879,0.82836,103,57,567,6,29,1.4376,8,1.9902,4.736198448,6.883933787,10.25122962
906.98,0.27785,0.67711,34,58,444,7,20,1.2154,11,1.9778,3.988984047,5.85363823,8.849370504
4080.4,0.112,0.57134,71,42,364,2,26,1.2088,6,2.667,5.036952602,6.77485226,10.0329488
591.54,0.44292,0.15721,30,32,468,6,12,1.0305,8,2.7832,3.931825633,5.897950254,8.382856904
3373.7,0.13842,0.60389,80,44,456,4,21,1.201,5,2.3078,4.9698133,6.924219005,9.968741443
343.25,0.79243,0.82038,39,22,398,4,21,1.3726,6,1.8875,3.850147602,5.466920251,8.511442689
2734.1,0.17446,0.71093,94,29,593,2,32,1.3071,4,1.877,4.33073334,6.323892904,9.789628807
7404.7,0.038084,0.19649,33,56,363,6,39,1.3074,13,2.9661,4.691347882,6.420727559,10.0842892
2161.7,0.22575,0.52102,93,44,486,5,15,1.4558,11,2.4405,5.420534999,7.469312039,10.17736224
6441,0.04549,0.14391,30,44,583,7,11,1.2889,8,1.8227,5.624017506,8.063787059,10.46168233
1656.5,0.30064,0.41159,88,29,534,6,38,1.0499,4,2.0712,4.204692619,6.015376367,9.652962527
5544.5,0.054649,0.62789,41,49,385,6,18,1.0211,13,2.7817,5.288267031,7.121817722,10.01218948
1218.4,0.088642,0.29463,18,19,539,2,38,1.1514,8,1.5708,2.833213344,4.490768926,8.128355085
4715.2,0.066382,0.27736,35,16,506,6,31,1.2116,5,2.8751,4.394449155,6.412835812,9.846823017
847.44,0.14042,0.30018,20,42,468,4,14,1.0708,12,2.469,3.33220451,5.232818384,7.871875714
3953,0.081964,0.26049,39,51,574,4,29,1.0564,7,2.9459,3.871201011,6.016791105,9.384086935
543.65,0.23729,0.86976,30,17,548,8,14,1.4593,7,2.4313,3.663561646,5.569831947,8.208889276
3257.9,0.10252,0.4711,44,51,388,7,39,1.0092,5,1.8662,4.234106505,5.959277043,9.622838689
307.01,0.45276,0.2385,20,55,577,7,36,1.1667,8,2.9301,2.48490665,4.405694332,7.98921327
2630,0.1308,0.43673,49,32,450,4,19,1.0968,10,2.4749,4.574710979,6.506889577,9.451328557
7232.7,0.020739,0.19334,21,25,532,6,29,1.0636,7,2.596,3.828641396,5.865532776,9.232828605
2069.3,0.17156,0.66583,65,54,378,5,25,1.1039,5,2.815,4.343805422,6.107445961,9.326321786
6280.7,0.025475,0.63486,37,21,531,6,21,1.2773,5,2.3004,4.49980967,6.542976156,9.587498594
1575.7,0.23165,0.52404,56,40,496,6,21,1.4915,12,1.7585,4.532599493,6.523665091,9.568187529
5395.8,0.031506,0.061966,20,23,514,6,26,1.433,8,1.5237,4.418840608,6.435043987,9.693140525
1149.2,0.32631,0.28346,45,30,383,8,33,1.4884,11,2.264,4.406719247,6.11202151,9.608529071
4578.1,0.039536,0.33958,30,53,584,4,16,1.4945,6,2.0361,4.682131227,6.918299493,9.690888215
789.92,0.48866,0.50651,56,17,434,6,34,1.4171,12,2.2522,4.110873864,5.852231215,9.37859174
3827.6,0.049901,0.1,22,39,567,5,13,1.2862,11,1.6416,4.744932128,6.937508237,9.502457595
497.78,0.79554,0.39037,51,16,465,6,13,1.056,4,2.4465,4.406719247,6.25588439,8.820833747
3144.2,0.063928,0.29547,29,16,419,4,40,1.1603,4,2.7131,3.761200116,5.535087651,9.223967105
272.79,1.4883,0.52069,61,58,395,4,16,1.1708,10,1.5667,4.143134726,5.870341565,8.642930287
2527.9,0.083864,0.28275,30,39,490,5,39,1.1336,11,2.1328,3.555348061,5.354272279,9.017833925
7062.7,0.059043,0.28323,57,39,510,5,19,1.1459,5,2.1167,5.393627546,7.477321398,10.42176038
1978.8,0.11219,0.31504,32,48,486,6,38,1.309,9,1.7285,3.688879454,5.570098689,9.207684849
6122.3,0.069745,0.53539,77,53,387,5,35,1.1359,11,2.7585,4.787491743,6.580625268,10.13597333
1496.9,0.15499,0.6549,32,58,573,6,38,1.2767,10,2.0719,3.401197382,5.381968939,9.019555099
5249.1,0.083252,0.47802,75,23,396,2,35,1.2184,13,2.7225,4.718498871,6.515689991,10.07103805
1082.1,0.22457,0.20455,31,39,389,3,28,1.3918,8,1.8089,3.850147602,5.555939636,8.888144146
4443.1,0.10083,0.51445,70,19,398,4,34,1.0186,11,2.193,4.700480366,6.39782925,9.924189775
734.42,0.34449,0.15866,28,37,594,6,24,1.4671,5,2.2317,3.583518938,5.656201579,8.834255409
3704.2,0.12364,0.47127,74,55,596,8,36,1.4911,13,2.773,4.394449155,6.587880539,10.17139948
453.93,0.57939,0.32808,35,23,383,4,22,1.2705,6,1.5056,3.912023005,5.481430277,8.57247273
3032.4,0.15433,0.33609,70,54,381,8,20,1.1669,12,1.7404,5.370638028,7.149759838,10.14549211
240.59,1.1389,0.62757,39,34,492,5,18,1.3647,5,2.0339,3.63758616,5.433983978,8.324355736
2427.8,0.1973,0.38078,73,53,411,7,12,1.2041,12,2.9081,5.886104031,7.8559322,10.34083885
6894.7,0.041191,0.23956,32,41,591,7,31,1.0967,7,2.4055,4.17438727,6.322888348,9.756875552
1890.4,0.25868,0.57894,88,38,362,2,24,1.4116,11,1.8398,4.955827058,6.66038307,9.8384369
5966,0.049279,0.58564,36,47,455,3,37,1.3326,12,2.3905,4.234106505,6.16413552,9.775053432
1420.1,0.35139,0.25412,77,31,566,4,29,1.3878,12,1.7383,4.248495242,6.291754308,9.659050138
5104.5,0.059751,0.42692,38,43,431,5,18,1.2982,6,2.234,5.347107531,7.311017964,10.20138972
1016.9,0.10817,0.42492,18,16,559,8,14,1.1701,6,2.6147,3.526360525,5.524017647,8.163074976
4310.1,0.073084,0.97671,64,57,584,6,28,1.3146,12,2.2179,4.290459441,6.440084926,9.772289436
680.94,0.17623,0.65824,26,19,405,4,39,1.3026,12,1.6005,3.135494216,4.546852277,8.210413923
3582.8,0.09071,0.28105,37,40,364,2,33,1.2717,8,2.2274,4.394449155,6.111822044,9.608329605
412.1,0.31545,0.79079,31,27,540,3,11,1.3817,12,2.3834,3.465735903,5.451167201,7.849062473
2922.7,0.11496,0.47065,45,43,391,8,24,1.0018,8,2.339,4.605170186,6.381155901,9.559209731
210.42,0.6701,0.24459,22,30,593,5,34,1.3435,10,1.8966,2.48490665,4.344013192,7.870373717
2329.8,0.14851,0.52579,49,31,482,5,21,1.4574,10,2.3986,4.736198448,6.718976922,9.76349936
6728.8,0.022441,0.16517,19,18,589,8,35,1.2578,9,1.9793,3.737669618,5.831911802,9.387259864
1804,0.19734,0.23108,38,42,500,5,39,1.1116,13,2.924,3.761200116,5.666530489,9.330092135
5811.7,0.027703,0.25867,24,21,436,6,25,1.1572,10,1.8287,4.33073334,6.181258119,9.400133944
1345.3,0.27205,0.33019,41,40,567,7,24,1.3636,12,1.8973,4.234106505,6.244574585,9.422628415
4961.8,0.034665,0.19235,24,24,460,2,22,1.4442,5,1.7319,4.615120517,6.572450361,9.663492814
953.83,0.39525,0.53959,62,56,432,6,32,1.2343,8,2.2889,3.970291914,5.776134144,9.241870046
4179.1,0.04355,0.21221,24,46,506,4,13,1.3163,5,2.1304,4.983606622,7.148974477,9.713923834
629.49,0.61478,0.52567,53,36,554,4,14,1.3066,9,1.7603,4.33073334,6.325415751,8.964473081
3463.5,0.055435,0.42279,34,38,593,4,26,1.2628,8,2.9793,3.761200116,5.902168745,9.160265283
372.3,1.0663,0.49014,67,41,543,5,14,1.3327,12,2.5338,4.060443011,6.101954385,8.741011715
2815,0.072113,0.39662,31,32,444,2,21,1.3252,12,2.4318,4.290459441,6.172368433,9.216890871
182.26,2.2385,0.56953,68,43,418,2,18,1.4124,10,1.7547,3.871201011,5.522580291,8.412952049
2233.7,0.095356,0.17811,27,35,558,4,35,1.4563,11,2.0643,3.583518938,5.615788797,9.171136859
6564.9,0.063672,0.52446,67,18,396,3,11,1.2857,5,2.8376,6.023447593,8.436265092,10.83416036
1719.6,0.12968,0.19357,27,27,516,7,14,1.0695,6,1.5982,4.248495242,6.248062217,8.887119546
5659.5,0.075625,0.34984,59,35,525,7,21,1.4469,6,2.1606,5.416100402,7.531820298,10.57634274
1272.6,0.18388,0.14089,27,58,564,7,34,1.2859,13,2.1469,3.496507561,5.462262778,8.988623303
4821.2,0.091056,0.60582,80,30,594,4,33,1.4831,9,1.9537,4.564348191,6.715928692,10.21243625
892.75,0.27331,0.61371,33,23,417,7,27,1.2296,4,1.9096,3.951243719,5.593781579,8.889618445
4050.1,0.11086,0.48623,69,32,562,3,19,1.3774,11,1.7814,5.147494477,7.288039322,10.2324783
580.05,0.43789,0.29998,31,48,556,5,12,1.4932,10,2.8763,4.077537444,6.172994124,8.657900773
3346.2,0.13717,0.2328,61,46,425,6,18,1.4464,5,1.7349,5.673323267,7.611347717,10.50171948
334.51,0.79219,0.66784,37,34,523,5,18,1.4154,5,2.8503,3.688879454,5.546777726,8.437149484
2709.4,0.17347,0.47383,81,47,551,4,35,1.4714,10,2.4078,4.304065093,6.370174918,9.925522979
7363.9,0.037344,0.62205,36,54,596,5,22,1.3229,9,2.1303,4.682131227,6.895804148,9.986846601
2139.7,0.22433,0.19457,62,40,463,7,22,1.0255,12,1.9282,4.663439094,6.579084531,9.670126985
6403,0.04451,0.25029,35,16,398,5,23,1.0462,6,2.1203,5.043425117,6.812598087,9.948092303
1637.2,0.29929,0.58161,92,31,579,5,18,1.0224,12,2.2079,4.418840608,6.511567008,9.401938766
5509.2,0.053728,0.85846,54,30,368,7,34,1.1665,13,1.8373,4.709530201,6.403640421,9.930000946
1201.9,0.084035,0.82572,26,48,438,2,14,1.2276,6,2.0396,3.555348061,5.397619568,8.036676897
4682.6,0.065348,0.61302,38,23,569,5,20,1.0007,11,1.6881,4.48863637,6.581872773,9.577605046
833.68,0.13314,0.35445,17,23,431,7,38,1.2179,6,1.5664,2.995732274,4.613336749,8.250922908
3923.2,0.080547,0.55464,42,24,466,8,36,1.1383,7,1.9412,4.33073334,6.191298529,9.774817467
532.64,0.22717,0.36246,19,54,458,3,12,1.1254,9,2.4167,3.295836866,5.202907182,7.687813832
3230.9,0.10121,0.63077,45,40,597,3,29,1.3393,8,2.5215,4.007333185,6.149151823,9.516447653
298.75,0.44184,0.64703,28,58,406,5,17,1.4168,8,2.287,3.295836866,5.035653057,7.868866401
2605.7,0.12933,0.58343,52,29,360,7,28,1.4305,4,2.4318,4.890349128,6.561157956,9.893362466
7192.4,0.019743,0.12651,18,30,482,5,30,1.4196,11,1.8085,4.248495242,6.179892422,9.581089804
2047.7,0.16946,0.64725,46,50,423,6,38,1.2233,11,1.6682,4.219507705,5.948061099,9.585647258
6243.1,0.024347,0.2574,23,30,596,7,23,1.4574,4,2.4892,4.304065093,6.479169946,9.614664162
1556.9,0.22995,0.71021,52,55,445,5,14,1.4226,10,2.418,5.129898715,7.07834158,9.717398909
5361,0.030405,0.19642,23,43,581,3,28,1.1754,10,2.2559,3.663561646,5.753175632,9.085380142
1133.2,0.32475,0.59023,61,23,467,7,26,1.1805,13,2.716,4.248495242,6.029193764,9.287290302
4546.1,0.038055,0.20738,22,22,539,8,20,1.1499,11,1.7654,4.356708827,6.391447992,9.387180265
776.64,0.48671,0.44124,49,58,525,4,11,1.2697,5,2.835,4.477336814,6.574573622,8.972468895
3798.3,0.04818,0.3101,26,19,561,6,37,1.2965,6,2.7482,3.688879454,5.674834153,9.285752065
487.25,0.79836,0.88738,86,31,553,5,15,1.1725,5,1.5428,4.276666119,6.163798897,8.871849098
3117.6,0.062227,0.1074,22,47,384,3,35,1.2641,8,2.6376,3.850147602,5.591509232,9.146857294
265.01,1.5056,0.29916,53,58,488,6,35,1.2322,8,2.099,3.526360525,5.379344205,8.934692267
2504.1,0.081466,0.32062,27,45,396,8,31,1.4792,5,2.8232,4.158883083,5.951475539,9.385462743
7022.9,0.058238,0.50121,60,30,373,2,22,1.0525,6,2.2127,5.429345629,7.24150954,10.33255199
1957.8,0.10931,0.17884,28,42,486,6,25,1.4821,8,2.6612,3.970291914,5.97166992,9.190545745
6085.3,0.069019,0.32166,55,51,442,7,17,1.3871,9,2.4422,5.872117789,7.985177979,10.81839132
1478.6,0.15217,0.18668,28,43,397,4,31,1.231,12,1.7193,3.784189634,5.510076359,8.944063563
5214.8,0.082457,0.38559,59,30,585,6,17,1.34,10,1.6123,5.468060141,7.651928218,10.48514156
1066.5,0.22034,0.3973,34,40,497,3,19,1.3206,4,1.7559,3.951243719,5.88125898,8.825697959
4411.5,0.099739,0.53362,68,24,507,7,21,1.2621,11,2.373,5.176149733,7.22620901,10.27073145
721.62,0.33951,0.21507,30,58,391,6,37,1.0674,4,2.7819,3.36729583,5.07991257,8.690830482
3675.4,0.12244,0.64464,86,40,592,4,23,1.3745,13,2.1235,4.682131227,6.854533811,9.990028027
443.88,0.57673,0.19026,29,40,506,8,33,1.0777,5,2.2267,3.401197382,5.200759663,8.697267224
3006.4,0.15334,0.26223,63,16,492,3,35,1.2945,9,2.7571,4.394449155,6.347161513,9.902509574
233.29,1.1402,0.82352,46,53,454,8,23,1.2919,7,1.7277,3.713572067,5.423230478,8.558724694
2404.5,0.19588,0.69527,82,44,507,6,28,1.0216,8,1.7054,4.49980967,6.343915583,9.676120093
6855.4,0.04026,0.34164,33,17,589,5,32,1.1456,9,2.0788,4.276666119,6.345987176,9.811723079
1869.8,0.25725,0.41223,77,21,402,2,29,1.355,8,1.9473,4.605170186,6.33150185,9.69879768
5929.5,0.048402,0.8434,46,21,516,6,36,1.2534,10,2.4366,4.248495242,6.265111081,9.848630019
1402.3,0.35086,0.54583,96,42,528,6,22,1.3464,10,2.6745,4.477336814,6.523297954,9.614340407
5070.6,0.058572,0.34074,39,28,465,8,37,1.0363,11,2.0257,4.219507705,6.113549428,9.72446734
1001.9,0.10181,0.66636,22,42,571,4,37,1.3423,4,1.7185,2.772588722,4.496816306,8.107734218
4279,0.071746,0.51408,42,48,391,8,33,1.0705,6,1.8951,4.48863637,6.240821505,9.737329067
668.62,0.16751,0.1082,14,18,521,6,38,1.4884,7,2.5291,2.890371758,4.641502115,8.279088275
3554.5,0.089464,0.49558,43,58,589,3,32,1.0829,13,1.6276,3.912023005,5.939012687,9.40474859
402.53,0.30557,0.50569,23,26,460,6,11,1.2355,5,2.0366,3.526360525,5.382474675,7.780369947
2897.1,0.11322,0.42166,41,33,552,8,25,1.1825,13,2.4083,4.276666119,6.348334472,9.567210297
203.59,0.65327,0.30185,23,43,419,7,27,1.2062,6,2.6932,2.833213344,4.459635614,7.75547248
2306.9,0.14651,0.46234,49,51,599,4,20,1.3205,7,2.8969,4.204692619,6.427782119,9.423514392
6689.9,0.021375,0.17567,20,44,565,7,25,1.091,6,1.7098,3.912023005,5.979391966,9.198267791
1783.9,0.19564,0.54454,53,16,480,3,34,1.1092,7,1.6178,4.077537444,5.783425102,9.309785627
1328,0.27033,0.44005,52,46,561,7,20,1.333,11,2.643,4.234106505,6.331430673,9.327162947
4928.5,0.033276,0.3694,26,45,457,5,30,1.0428,5,2.4701,3.713572067,5.630566412,9.031763794
939.24,0.39287,0.65458,70,40,366,3,17,1.4699,7,2.4719,4.762173935,6.473304105,9.306517449
4148.5,0.041943,0.3635,30,22,405,4,31,1.0527,10,2.503,3.850147602,5.585149078,9.019136282
617.64,0.61524,0.37153,50,23,388,4,15,1.125,7,1.7298,4.48863637,6.187956067,8.896006269
3435.6,0.053847,0.34142,28,29,410,3,28,1.0462,6,1.8073,3.951243719,5.666322876,8.998527387
363.2,1.0738,0.57678,61,22,534,4,23,1.3681,12,2.0724,3.912023005,5.716632887,8.852127103
2789.9,0.069894,0.32069,29,36,575,6,14,1.3861,13,1.6185,4.672828834,6.814992851,9.454050181
2211.4,0.092702,0.17042,27,52,443,3,17,1.2549,8,1.9765,4.304065093,6.196464494,9.029677838
6526.5,0.062974,0.61922,67,37,585,6,14,1.4406,11,1.8953,5.869296913,8.258422462,10.89747979
1700,0.12706,0.92549,34,35,545,5,27,1.0928,7,2.841,3.496507561,5.485585005,8.781421871
5623.9,0.07486,0.53336,68,35,405,3,29,1.1379,13,2.4746,4.859812404,6.673424382,10.04072021
1255.7,0.17998,0.20897,30,24,584,8,23,1.0666,6,2.7838,3.663561646,5.67774646,8.813240676
4788.4,0.09001,0.46617,67,22,386,3,35,1.4523,6,1.5572,5.093750201,6.824688838,10.3800369
878.63,0.2686,0.55972,27,27,476,2,16,1.3204,9,1.6168,4.077537444,5.98630124,8.758889962
4020,0.10995,0.61216,82,27,458,7,23,1.2372,5,2.9658,5.049856007,7.002064958,10.13755917
568.69,0.43433,0.32275,34,57,504,6,22,1.0275,8,2.241,3.465735903,5.356114465,8.447156919
3318.8,0.13619,0.58869,82,22,452,6,30,1.1632,6,1.8583,4.709530201,6.556053662,9.957251043
325.89,0.7886,0.14946,30,59,372,3,13,1.1366,9,2.7913,3.761200116,5.490465484,8.055414842
2684.7,0.17208,0.60073,98,30,598,7,24,1.0964,11,2.394,4.49980967,6.564405446,9.742459276
7323.2,0.036459,0.34986,34,25,506,2,25,1.0623,11,2.785,4.48863637,6.50276006,9.721635885
2117.8,0.22334,0.78448,102,29,592,3,11,1.1982,8,2.2004,5.198497031,7.399459244,9.797354516
6365.1,0.043676,0.64774,36,30,542,4,34,1.4883,8,2.9561,4.304065093,6.390609726,9.916970251
1618.1,0.2985,0.68171,92,16,403,7,14,1.025,10,2.9356,5.220355825,7.019833182,9.658890512
5474.1,0.052611,0.42263,32,31,427,4,23,1.3354,13,1.6492,5.192956851,7.069533935,10.20502815
1185.5,0.41586,0.4073,78,18,396,7,38,1.3024,6,1.6926,4.574710979,6.19556798,9.83315414
4650.2,0.064083,0.62073,38,32,364,5,19,1.3244,10,2.8394,5.513428746,7.365749584,10.31018856
820.04,0.12682,0.34312,16,33,562,4,20,1.3991,10,2.599,2.995732274,4.982921456,7.978653729
3893.5,0.079362,0.70526,53,50,586,8,25,1.029,11,1.9466,4.262679877,6.324699406,9.543575231
521.75,0.2185,0.58483,21,22,528,6,14,1.3324,8,2.6665,3.401197382,5.254887809,7.893945138
3204,0.099564,0.5245,43,55,378,7,18,1.3216,11,2.5905,5.379897354,7.21964204,10.1100138
290.61,0.42669,0.3677,20,40,476,3,31,1.4246,10,1.9948,2.63905733,4.341465023,7.775452227
2581.6,0.12744,0.68569,54,23,453,4,26,1.0093,12,2.9286,4.158883083,6.03068526,9.288781798
7152.2,0.018735,0.4638,21,55,421,3,13,1.3302,12,2.0054,4.86753445,7.190902083,9.75585144
2026.3,0.16779,0.51939,49,18,564,3,25,1.0464,5,1.6327,4.060443011,6.049285242,9.268161066
1538.2,0.22754,0.57835,55,32,509,4,36,1.0753,6,1.7341,3.871201011,5.628196488,9.211715426
5326.3,0.029101,0.31417,23,50,416,3,18,1.2669,4,1.7494,4.718498871,6.649114075,9.539485833
1117.3,0.32221,0.40226,42,52,593,3,22,1.2219,6,2.563,3.784189634,5.896026859,8.987069313
4514.1,0.036552,0.17973,22,21,406,6,12,1.2232,12,2.517,5.062595033,7.154615357,9.639522007
763.48,0.48593,0.71276,72,53,453,4,29,1.1342,11,1.7228,3.891820298,5.645093478,9.012389308
3769.1,0.046696,0.33287,29,17,393,4,15,1.054,8,1.5655,4.836281907,6.650291985,9.358342186
476.83,0.79902,0.20797,43,54,469,4,33,1.4862,12,2.5951,3.610917913,5.50809195,9.004599512
3091.2,0.060171,0.20639,23,21,600,7,19,1.0928,8,1.8131,4.094344562,6.136754659,9.081193638
257.34,1.5194,0.74861,75,27,397,5,21,1.1635,8,1.9198,4.094344562,5.600974255,8.645496692
2480.4,0.079018,0.11285,24,25,411,7,17,1.0963,9,2.1368,4.521788577,6.325326236,9.15853958
6983.2,0.057567,0.52484,54,26,403,5,22,1.3037,13,2.2724,5.703782475,7.615396906,10.70643936
1936.8,0.10688,0.17507,27,52,566,5,25,1.0365,9,1.6188,3.555348061,5.555669089,8.774544914
6048.3,0.068118,0.38634,62,22,560,4,21,1.4135,5,2.273,5.342334252,7.487621773,10.53214421
1460.4,0.14859,0.29282,32,32,415,5,35,1.4389,6,2.8275,3.737669618,5.492691004,9.048039066
5180.6,0.081457,0.66013,78,19,551,6,35,1.0194,7,2.9947,4.304065093,6.359521964,9.914870026
1051.1,0.21597,0.084366,26,57,567,6,14,1.2257,5,2.4697,3.871201011,6.023132773,8.662190103
4380.1,0.098857,0.55127,77,37,527,3,26,1.3499,5,1.9656,4.727387819,6.784490999,10.04258754
708.93,0.33572,0.32909,35,32,526,4,16,1.3939,9,2.0103,3.912023005,5.892417394,8.665006116
3646.7,0.12148,0.58286,85,53,439,2,32,1.0354,9,1.5926,4.356708827,6.205930557,9.67166646
433.94,0.57151,0.17385,29,45,473,3,11,1.3092,12,1.8663,4.043051268,5.951657662,8.349552935
2980.4,0.15199,0.37461,63,45,390,3,30,1.3182,9,2.3477,4.672828834,6.471480386,9.872677768
226.1,1.1411,0.23292,34,27,567,5,35,1.2004,12,1.9096,2.890371758,4.84937048,8.404718541
2381.3,0.19485,0.44142,76,49,508,3,30,1.2763,5,2.9619,4.219507705,6.252655046,9.653852428
6816.2,0.039465,0.16695,31,52,425,4,16,1.213,10,2.2659,5.468060141,7.530694564,10.30328329
1849.4,0.25631,0.54215,86,19,556,5,31,1.2524,9,2.1434,4.343805422,6.274630186,9.70861739
5893,0.047344,0.23209,36,25,400,6,28,1.3997,4,1.711,5.093750201,6.902541712,10.23474622
1384.6,0.34957,0.4923,77,38,446,3,15,1.0791,12,2.5213,4.718498871,6.633121045,9.341171246
5036.9,0.057376,0.67931,42,52,401,8,40,1.1332,10,1.7001,4.343805422,6.124683391,9.813562845
986.91,0.50157,0.56979,87,59,373,3,21,1.3724,12,1.7342,4.682131227,6.429025689,9.473548127
4248,0.070621,0.70271,43,16,447,7,16,1.3445,6,2.3063,5.433722004,7.436499403,10.20908813
656.41,0.15996,0.69395,24,37,420,3,20,1.045,12,2.2129,3.044522438,4.621240366,7.61697264
3526.3,0.087912,0.2558,31,19,395,7,30,1.4551,12,1.5952,4.927253685,6.673626612,10.07482399
393.07,0.29257,0.73371,29,48,485,3,12,1.0578,10,2.5594,3.091042453,4.89858579,7.38349244
2871.7,0.11143,0.39723,40,39,586,7,23,1.3366,9,2.6127,4.276666119,6.471155478,9.606649693
196.88,0.63998,0.81223,33,24,465,2,29,1.2538,13,2.8959,2.564949357,4.026636579,7.393932409
2284.2,0.14491,0.18357,33,25,376,4,35,1.3878,6,2.5681,4.276666119,5.996999203,9.552347264
6651.2,0.020447,0.26662,21,54,371,7,10,1.2933,5,1.6749,4.912654886,7.393939789,9.696524882
1763.9,0.19332,0.32539,40,18,570,7,12,1.2361,12,2.8658,4.941642423,7.06330498,9.54821163
5739.6,0.025437,0.22032,21,20,512,8,29,1.282,11,1.7351,4.060443011,6.037966381,9.405262211
1310.8,0.26778,0.51449,53,44,368,5,11,1.2755,8,2.2178,5.517452896,7.335047108,9.732942381
4895.2,0.032072,0.26834,22,16,542,6,19,1.1769,8,2.9964,4.276666119,6.347949473,9.292388452
924.76,0.39145,0.2993,41,52,482,4,34,1.3856,12,1.9601,3.737669618,5.6270814,9.153441924
4118,0.040554,0.15657,22,29,465,4,35,1.0758,12,1.7449,3.63758616,5.503296947,9.058645009
605.91,0.61395,0.6095,54,38,510,2,29,1.1356,6,2.5574,3.433987204,5.347964306,8.715260136
3407.9,0.051938,0.24815,25,50,565,7,20,1.0127,7,1.7426,3.891820298,5.957105994,8.952838268
354.22,1.0784,0.64903,65,42,538,8,31,1.2665,4,2.389,3.713572067,5.593967609,9.027954813
2764.9,0.067994,0.12814,23,54,532,6,19,1.2071,12,2.7022,3.912023005,6.00682103,8.95126001
2189.1,0.090447,0.22924,29,27,409,8,30,1.4785,10,2.0771,4.143134726,5.910959232,9.312156614
6488.2,0.062112,0.46698,55,22,440,4,27,1.3146,12,2.6887,5.220355825,7.139105067,10.43494193
1680.5,0.12377,0.39092,34,57,563,7,21,1.2652,8,2.9681,3.663561646,5.819043815,8.863566253
5588.3,0.073904,0.37053,42,27,501,8,31,1.0529,10,1.8889,4.634728988,6.62634682,10.06033402
1239,0.17595,0.34015,31,32,553,5,14,1.3754,5,2.9803,4.143134726,6.258816353,8.897873683
