area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
7363.9,0.037344,0.62205,36,54,596,5,22,1.3229,9,2.1303,108,988.12,21738.64
2139.7,0.22433,0.19457,62,40,463,7,22,1.0255,12,1.9282,106,719.88,15837.36
6403,0.04451,0.25029,35,16,398,5,23,1.0462,6,2.1203,155,909.23,20912.29
1637.2,0.29929,0.58161,92,31,579,5,18,1.0224,12,2.2079,83,672.88,12111.84
5509.2,0.053728,0.85846,54,30,368,7,34,1.1665,13,1.8373,111,604.04,20537.36
1201.9,0.084035,0.82572,26,48,438,2,14,1.2276,6,2.0396,35,220.88,3092.32
4682.6,0.065348,0.61302,38,23,569,5,20,1.0007,11,1.6881,89,721.89,14437.8
833.68,0.13314,0.35445,17,23,431,7,38,1.2179,6,1.5664,20,100.82,3831.16
3923.2,0.080547,0.55464,42,24,466,8,36,1.1383,7,1.9412,76,488.48,17585.28
532.64,0.22717,0.36246,19,54,458,3,12,1.1254,9,2.4167,27,181.8,2181.6
3230.9,0.10121,0.63077,45,40,597,3,29,1.3393,8,2.5215,55,468.32,13581.28
298.75,0.44184,0.64703,28,58,406,5,17,1.4168,8,2.287,27,153.8,2614.6
2605.7,0.12933,0.58343,52,29,360,7,28,1.4305,4,2.4318,133,707.09,19798.52
7192.4,0.019743,0.12651,18,30,482,5,30,1.4196,11,1.8085,70,482.94,14488.2
2047.7,0.16946,0.64725,46,50,423,6,38,1.2233,11,1.6682,68,383.01,14554.38
6243.1,0.024347,0.2574,23,30,596,7,23,1.4574,4,2.4892,74,651.43,14982.89
1556.9,0.22995,0.71021,52,55,445,5,14,1.4226,10,2.418,169,1186,16604
5361,0.030405,0.19642,23,43,581,3,28,1.1754,10,2.2559,39,315.19,8825.32
1133.2,0.32475,0.59023,61,23,467,7,26,1.1805,13,2.716,70,415.38,10799.88
4546.1,0.038055,0.20738,22,22,539,8,20,1.1499,11,1.7654,78,596.72,11934.4
776.64,0.48671,0.44124,49,58,525,4,11,1.2697,5,2.835,88,716.64,7883.04
3798.3,0.04818,0.3101,26,19,561,6,37,1.2965,6,2.7482,40,291.44,10783.28
487.25,0.79836,0.88738,86,31,553,5,15,1.1725,5,1.5428,72,475.23,7128.45
3117.6,0.062227,0.1074,22,47,384,3,35,1.2641,8,2.6376,47,268.14,9384.9
265.01,1.5056,0.29916,53,58,488,6,35,1.2322,8,2.099,34,216.88,7590.8
2504.1,0.081466,0.32062,27,45,396,8,31,1.4792,5,2.8232,64,384.32,11913.92
7022.9,0.058238,0.50121,60,30,373,2,22,1.0525,6,2.2127,228,1396.2,30716.4
1957.8,0.10931,0.17884,28,42,486,6,25,1.4821,8,2.6612,53,392.16,9804
6085.3,0.069019,0.32166,55,51,442,7,17,1.3871,9,2.4422,355,2937.1,49930.7
1478.6,0.15217,0.18668,28,43,397,4,31,1.231,12,1.7193,44,247.17,7662.27
5214.8,0.082457,0.38559,59,30,585,6,17,1.34,10,1.6123,237,2104.7,35779.9
1066.5,0.22034,0.3973,34,40,497,3,19,1.3206,4,1.7559,52,358.26,6806.94
4411.5,0.099739,0.53362,68,24,507,7,21,1.2621,11,2.373,177,1375,28875
721.62,0.33951,0.21507,30,58,391,6,37,1.0674,4,2.7819,29,160.76,5948.12
3675.4,0.12244,0.64464,86,40,592,4,23,1.3745,13,2.1235,108,948.17,21807.91
443.88,0.57673,0.19026,29,40,506,8,33,1.0777,5,2.2267,30,181.41,5986.53
3006.4,0.15334,0.26223,63,16,492,3,35,1.2945,9,2.7571,81,570.87,19980.45
233.29,1.1402,0.82352,46,53,454,8,23,1.2919,7,1.7277,41,226.61,5212.03
2404.5,0.19588,0.69527,82,44,507,6,28,1.0216,8,1.7054,90,569.02,15932.56
6855.4,0.04026,0.34164,33,17,589,5,32,1.1456,9,2.0788,72,570.2,18246.4
1869.8,0.25725,0.41223,77,21,402,2,29,1.355,8,1.9473,100,562,16298
5929.5,0.048402,0.8434,46,21,516,6,36,1.2534,10,2.4366,70,525.9,18932.4
1402.3,0.35086,0.54583,96,42,528,6,22,1.3464,10,2.6745,88,680.82,14978.04
5070.6,0.058572,0.34074,39,28,465,8,37,1.0363,11,2.0257,68,451.94,16721.78
1001.9,0.10181,0.66636,22,42,571,4,37,1.3423,4,1.7185,16,89.731,3320.047
4279,0.071746,0.51408,42,48,391,8,33,1.0705,6,1.8951,89,513.28,16938.24
668.62,0.16751,0.1082,14,18,521,6,38,1.4884,7,2.5291,18,103.7,3940.6
3554.5,0.089464,0.49558,43,58,589,3,32,1.0829,13,1.6276,50,379.56,12145.92
402.53,0.30557,0.50569,23,26,460,6,11,1.2355,5,2.0366,34,217.56,2393.16
2897.1,0.11322,0.42166,41,33,552,8,25,1.1825,13,2.4083,72,571.54,14288.5
203.59,0.65327,0.30185,23,43,419,7,27,1.2062,6,2.6932,17,86.456,2334.312
2306.9,0.14651,0.46234,49,51,599,4,20,1.3205,7,2.8969,67,618.8,12376
6689.9,0.021375,0.17567,20,44,565,7,25,1.091,6,1.7098,50,395.2,9880
1783.9,0.19564,0.54454,53,16,480,3,34,1.1092,7,1.6178,59,324.87,11045.58
1328,0.27033,0.44005,52,46,561,7,20,1.333,11,2.643,69,561.96,11239.2
4928.5,0.033276,0.3694,26,45,457,5,30,1.0428,5,2.4701,41,278.82,8364.6
939.24,0.39287,0.65458,70,40,366,3,17,1.4699,7,2.4719,117,647.62,11009.54
4148.5,0.041943,0.3635,30,22,405,4,31,1.0527,10,2.503,47,266.44,8259.64
617.64,0.61524,0.37153,50,23,388,4,15,1.125,7,1.7298,89,486.85,7302.75
3435.6,0.053847,0.34142,28,29,410,3,28,1.0462,6,1.8073,52,288.97,8091.16
363.2,1.0738,0.57678,61,22,534,4,23,1.3681,12,2.0724,50,303.88,6989.24
2789.9,0.069894,0.32069,29,36,575,6,14,1.3861,13,1.6185,107,911.41,12759.74
2211.4,0.092702,0.17042,27,52,443,3,17,1.2549,8,1.9765,74,491.01,8347.17
6526.5,0.062974,0.61922,67,37,585,6,14,1.4406,11,1.8953,354,3860,54040
1700,0.12706,0.92549,34,35,545,5,27,1.0928,7,2.841,33,241.19,6512.13
5623.9,0.07486,0.53336,68,35,405,3,29,1.1379,13,2.4746,129,791.1,22941.9
1255.7,0.17998,0.20897,30,24,584,8,23,1.0666,6,2.7838,39,292.29,6722.67
4788.4,0.09001,0.46617,67,22,386,3,35,1.4523,6,1.5572,163,920.29,32210.15
878.63,0.2686,0.55972,27,27,476,2,16,1.3204,9,1.6168,59,397.94,6367.04
4020,0.10995,0.61216,82,27,458,7,23,1.2372,5,2.9658,156,1098.9,25274.7
568.69,0.43433,0.32275,34,57,504,6,22,1.0275,8,2.241,32,211.9,4661.8
3318.8,0.13619,0.58869,82,22,452,6,30,1.1632,6,1.8583,111,703.49,21104.7
325.89,0.7886,0.14946,30,59,372,3,13,1.1366,9,2.7913,43,242.37,3150.81
2684.7,0.17208,0.60073,98,30,598,7,24,1.0964,11,2.394,90,709.39,17025.36
7323.2,0.036459,0.34986,34,25,506,2,25,1.0623,11,2.785,89,666.98,16674.5
2117.8,0.22334,0.78448,102,29,592,3,11,1.1982,8,2.2004,181,1635.1,17986.1
6365.1,0.043676,0.64774,36,30,542,4,34,1.4883,8,2.9561,74,596.22,20271.48
1618.1,0.2985,0.68171,92,16,403,7,14,1.025,10,2.9356,185,1118.6,15660.4
5474.1,0.052611,0.42263,32,31,427,4,23,1.3354,13,1.6492,180,1175.6,27038.8
1185.5,0.41586,0.4073,78,18,396,7,38,1.3024,6,1.6926,97,490.57,18641.66
4650.2,0.064083,0.62073,38,32,364,5,19,1.3244,10,2.8394,248,1580.9,30037.1
820.04,0.12682,0.34312,16,33,562,4,20,1.3991,10,2.599,20,145.9,2918
3893.5,0.079362,0.70526,53,50,586,8,25,1.029,11,1.9466,71,558.19,13954.75
521.75,0.2185,0.58483,21,22,528,6,14,1.3324,8,2.6665,30,191.5,2681
3204,0.099564,0.5245,43,55,378,7,18,1.3216,11,2.5905,217,1366,24588
290.61,0.42669,0.3677,20,40,476,3,31,1.4246,10,1.9948,14,76.82,2381.42
2581.6,0.12744,0.68569,54,23,453,4,26,1.0093,12,2.9286,64,416,10816
7152.2,0.018735,0.4638,21,55,421,3,13,1.3302,12,2.0054,130,1327.3,17254.9
2026.3,0.16779,0.51939,49,18,564,3,25,1.0464,5,1.6327,58,423.81,10595.25
1538.2,0.22754,0.57835,55,32,509,4,36,1.0753,6,1.7341,48,278.16,10013.76
5326.3,0.029101,0.31417,23,50,416,3,18,1.2669,4,1.7494,112,772.1,13897.8
1117.3,0.32221,0.40226,42,52,593,3,22,1.2219,6,2.563,44,363.59,7998.98
4514.1,0.036552,0.17973,22,21,406,6,12,1.2232,12,2.517,158,1280,15360
763.48,0.48593,0.71276,72,53,453,4,29,1.1342,11,1.7228,49,282.9,8204.1
3769.1,0.046696,0.33287,29,17,393,4,15,1.054,8,1.5655,126,773.01,11595.15
476.83,0.79902,0.20797,43,54,469,4,33,1.4862,12,2.5951,37,246.68,8140.44
3091.2,0.060171,0.20639,23,21,600,7,19,1.0928,8,1.8131,60,462.55,8788.45
257.34,1.5194,0.74861,75,27,397,5,21,1.1635,8,1.9198,60,270.69,5684.49
2480.4,0.079018,0.11285,24,25,411,7,17,1.0963,9,2.1368,92,558.54,9495.18
6983.2,0.057567,0.52484,54,26,403,5,22,1.3037,13,2.2724,300,2029.2,44642.4
1936.8,0.10688,0.17507,27,52,566,5,25,1.0365,9,1.6188,35,258.7,6467.5
6048.3,0.068118,0.38634,62,22,560,4,21,1.4135,5,2.273,209,1785.8,37501.8
1460.4,0.14859,0.29282,32,32,415,5,35,1.4389,6,2.8275,42,242.91,8501.85
5180.6,0.081457,0.66013,78,19,551,6,35,1.0194,7,2.9947,74,577.97,20228.95
1051.1,0.21597,0.084366,26,57,567,6,14,1.2257,5,2.4697,48,412.87,5780.18
4380.1,0.098857,0.55127,77,37,527,3,26,1.3499,5,1.9656,113,884.03,22984.78
708.93,0.33572,0.32909,35,32,526,4,16,1.3939,9,2.0103,50,362.28,5796.48
3646.7,0.12148,0.58286,85,53,439,2,32,1.0354,9,1.5926,78,495.68,15861.76
433.94,0.57151,0.17385,29,45,473,3,11,1.3092,12,1.8663,57,384.39,4228.29
2980.4,0.15199,0.37461,63,45,390,3,30,1.3182,9,2.3477,107,646.44,19393.2
226.1,1.1411,0.23292,34,27,567,5,35,1.2004,12,1.9096,18,127.66,4468.1
2381.3,0.19485,0.44142,76,49,508,3,30,1.2763,5,2.9619,68,519.39,15581.7
6816.2,0.039465,0.16695,31,52,425,4,16,1.213,10,2.2659,237,1864.4,29830.4
1849.4,0.25631,0.54215,86,19,556,5,31,1.2524,9,2.1434,77,530.93,16458.83
5893,0.047344,0.23209,36,25,400,6,28,1.3997,4,1.711,163,994.8,27854.4
1384.6,0.34957,0.4923,77,38,446,3,15,1.0791,12,2.5213,112,759.85,11397.75
5036.9,0.057376,0.67931,42,52,401,8,40,1.1332,10,1.7001,77,457,18280
986.91,0.50157,0.56979,87,59,373,3,21,1.3724,12,1.7342,108,619.57,13010.97
4248,0.070621,0.70271,43,16,447,7,16,1.3445,6,2.3063,229,1696.8,27148.8
656.41,0.15996,0.69395,24,37,420,3,20,1.045,12,2.2129,21,101.62,2032.4
3526.3,0.087912,0.2558,31,19,395,7,30,1.4551,12,1.5952,138,791.26,23737.8
393.07,0.29257,0.73371,29,48,485,3,12,1.0578,10,2.5594,22,134.1,1609.2
2871.7,0.11143,0.39723,40,39,586,7,23,1.3366,9,2.6127,72,646.23,14863.29
196.88,0.63998,0.81223,33,24,465,2,29,1.2538,13,2.8959,13,56.072,1626.088
2284.2,0.14491,0.18357,33,25,376,4,35,1.3878,6,2.5681,72,402.22,14077.7
6651.2,0.020447,0.26662,21,54,371,7,10,1.2933,5,1.6749,136,1626.1,16261
1763.9,0.19332,0.32539,40,18,570,7,12,1.2361,12,2.8658,140,1168.3,14019.6
5739.6,0.025437,0.22032,21,20,512,8,29,1.282,11,1.7351,58,419.04,12152.16
1310.8,0.26778,0.51449,53,44,368,5,11,1.2755,8,2.2178,249,1533.1,16864.1
4895.2,0.032072,0.26834,22,16,542,6,19,1.1769,8,2.9964,72,571.32,10855.08
924.76,0.39145,0.2993,41,52,482,4,34,1.3856,12,1.9601,42,277.85,9446.9
4118,0.040554,0.15657,22,29,465,4,35,1.0758,12,1.7449,38,245.5,8592.5
605.91,0.61395,0.6095,54,38,510,2,29,1.1356,6,2.5574,31,210.18,6095.22
3407.9,0.051938,0.24815,25,50,565,7,20,1.0127,7,1.7426,49,386.49,7729.8
354.22,1.0784,0.64903,65,42,538,8,31,1.2665,4,2.389,41,268.8,8332.8
2764.9,0.067994,0.12814,23,54,532,6,19,1.2071,12,2.7022,50,406.19,7717.61
2189.1,0.090447,0.22924,29,27,409,8,30,1.4785,10,2.0771,63,369.06,11071.8
6488.2,0.062112,0.46698,55,22,440,4,27,1.3146,12,2.6887,185,1260.3,34028.1
1680.5,0.12377,0.39092,34,57,563,7,21,1.2652,8,2.9681,39,336.65,7069.65
5588.3,0.073904,0.37053,42,27,501,8,31,1.0529,10,1.8889,103,754.72,23396.32
1239,0.17595,0.34015,31,32,553,5,14,1.3754,5,2.9803,63,522.6,7316.4
4755.6,0.089158,0.37106,66,41,406,4,16,1.4209,8,2.6823,371,2844.2,45507.2
864.63,0.26485,0.4591,31,58,519,5,27,1.0638,6,1.739,31,192.06,5185.62
3990,0.10877,0.6724,80,52,467,6,24,1.1063,12,1.9887,125,876,21024
557.43,0.42875,0.17254,27,37,596,7,37,1.4035,5,1.6447,31,199.98,7399.26
3291.5,0.13489,0.49718,74,60,445,7,23,1.3768,7,2.8023,156,1088.1,25026.3
317.39,0.78453,0.25372,33,38,538,4,24,1.3586,10,2.5597,25,160.95,3862.8
2660.2,0.17104,0.69752,74,19,593,8,13,1.0191,9,1.9211,153,1320.1,17161.3
7282.7,0.035701,0.51967,28,55,569,7,17,1.3266,7,2.3503,183,1734.7,29489.9
2096.1,0.22184,0.27639,66,54,405,5,34,1.0606,9,1.8096,75,445.07,15132.38
6327.3,0.042672,0.60583,34,37,462,4,23,1.2044,10,2.2657,126,891.97,20515.31
1599.1,0.29705,0.52964,73,45,517,5,15,1.3494,6,2.038,139,1098.6,16479
5439.1,0.05148,0.64902,42,40,596,7,26,1.1941,9,2.5893,73,648.88,16870.88
1169.2,0.41566,0.48193,81,46,418,4,15,1.4935,8,2.244,178,1149.1,17236.5
4617.9,0.063015,0.26345,34,31,440,4,23,1.2557,8,2.2272,126,846,19458
806.52,0.61499,0.26536,67,31,557,6,39,1.413,12,2.7979,53,371.56,14490.84
3864,0.077899,0.57926,41,45,554,8,32,1.0606,7,1.7597,61,456.06,14593.92
510.97,0.20745,0.56659,21,22,536,6,36,1.4877,6,2.3225,15,87.838,3162.168
3177.2,0.097885,0.23417,33,42,565,6,11,1.0933,5,1.7495,170,1509,16599
282.58,0.41404,0.53571,19,43,552,6,13,1.2324,5,1.6234,22,144.78,1882.14
2557.5,0.1259,0.48207,47,40,472,2,31,1.2004,12,1.6805,58,377.79,11711.49
7112.1,0.017857,0.33062,22,22,553,7,38,1.264,12,1.9057,37,278.89,10597.82
2005,0.16558,0.32907,37,50,483,7,34,1.2847,11,1.9299,60,405.3,13780.2
6168.4,0.02221,0.17903,18,31,478,5,31,1.2012,11,2.7053,45,313.56,9720.36
1519.7,0.22505,0.55316,48,48,416,4,26,1.4384,7,2.5183,69,439.99,11439.74
5291.8,0.027968,0.23159,22,33,528,3,12,1.1716,8,2.9437,118,1056.7,12680.4
1101.5,0.32048,0.37095,48,33,531,8,21,1.4789,10,1.5889,86,629.41,13217.61
4482.3,0.03525,0.22225,23,19,436,3,11,1.4315,6,1.5593,157,1604.6,17650.6
750.43,0.48372,0.45353,51,51,386,5,28,1.3963,12,1.6297,64,352.25,9863
3740,0.044919,0.26503,25,39,504,5,30,1.2624,12,1.783,45,314.46,9433.8
466.53,0.79952,0.34045,50,49,512,7,34,1.1092,7,2.2647,37,241.88,8223.92
3064.9,0.058404,0.18799,23,29,445,4,30,1.4972,8,1.5967,60,382.76,11482.8
249.79,1.5373,0.3611,46,50,467,7,18,1.4148,13,2.0036,56,357.62,6437.16
2456.9,0.076927,0.37441,28,39,455,5,31,1.3301,10,2.1027,43,279.76,8672.56
6943.6,0.056743,0.58101,58,41,406,2,39,1.2582,10,2.5744,99,625.33,24387.87
1916,0.10386,0.42921,30,26,486,8,21,1.3457,13,2.2544,61,425.54,8936.34
6011.5,0.067205,0.40615,49,58,448,6,12,1.3343,5,1.6551,395,4183.1,50197.2
1442.3,0.1456,0.17042,27,24,539,7,36,1.1,9,1.5461,36,228.62,8230.32
5146.5,0.080637,0.56257,60,24,484,6,38,1.0075,5,2.2004,80,527.38,20040.44
1035.8,0.2124,0.65898,27,21,576,5,32,1.1638,8,2.8107,25,184.99,5919.68
4348.7,0.09773,0.21193,49,52,550,7,31,1.2457,8,2.1253,90,736.33,22826.23
696.36,0.33029,0.30431,31,47,423,7,14,1.3331,9,2.1281,69,430.25,6023.5
3618.1,0.12023,0.32126,63,36,537,6,24,1.023,11,2.0947,89,706.61,16958.64
424.12,0.56824,0.30935,29,18,598,7,33,1.4061,8,1.6431,30,200.89,6629.37
2954.6,0.15095,0.51808,71,53,397,5,26,1.1739,5,2.1648,119,721.94,18770.44
219.03,1.146,0.27934,30,42,437,5,23,1.0917,8,2.2175,30,154.08,3543.84
2358.2,0.19337,0.42647,72,43,539,6,20,1.0956,9,2.5304,88,717.88,14357.6
6777.1,0.038512,0.69869,36,43,463,4,16,1.2546,9,2.3292,218,1813.8,29020.8
1829,0.25478,0.40053,70,32,392,4,15,1.449,12,1.9422,273,1712.6,25689
5856.6,0.046272,0.28566,32,28,594,6,34,1.4946,6,1.7002,75,638.23,21699.82
1367,0.34895,0.44136,71,43,566,5,25,1.1968,5,1.819,68,513.03,12825.75
5003.3,0.056363,0.24422,36,21,587,5,19,1.0697,13,2.9315,93,820.05,15580.95
972.06,0.501,0.48441,83,29,422,3,17,1.1916,11,1.935,106,634.45,10785.65
4217.2,0.069241,0.48401,32,36,541,3,40,1.404,12,2.0678,50,400.94,16037.6
644.31,0.77136,0.32472,75,30,412,4,16,1.0063,10,1.877,86,523.61,8377.76
3498.2,0.086331,0.44939,39,28,498,3,25,1.1826,7,1.5453,82,563.04,14076
383.72,0.28145,0.39528,16,42,496,8,18,1.2146,9,1.5665,20,128.43,2311.74
2846.3,0.10997,0.18544,35,50,422,2,26,1.2219,5,2.3918,72,461.35,11995.1
190.28,0.62014,0.50734,23,36,591,5,24,1.2154,10,2.5506,15,71.458,1714.992
2261.6,0.14282,0.59632,41,23,538,3,13,1.1595,6,2.8585,119,967.74,12580.62
6612.6,0.019357,0.77582,34,33,565,3,22,1.2787,4,1.8911,61,499.73,10994.06
1744,0.19094,0.57198,51,25,443,7,40,1.3022,9,2.1567,63,353.66,14146.4
5703.8,0.02437,0.24206,20,44,397,4,32,1.0652,12,2.8777,42,246.39,7884.48
1293.6,0.26592,0.49006,47,60,437,6,17,1.1718,6,2.6056,79,535.62,9105.54
4862.1,0.030645,0.34551,26,32,520,6,25,1.1018,5,1.5778,51,359.65,8991.25
910.39,0.38885,0.74424,63,53,554,2,32,1.3178,5,2.5773,32,231.2,7398.4
4087.6,0.038898,0.12448,21,17,545,3,28,1.4345,11,1.7906,57,419.47,11745.16
594.29,0.6125,0.63236,54,21,360,5,33,1.0459,8,2.1137,54,234.83,7749.39
3380.2,0.050292,0.24183,25,34,572,5,15,1.0151,11,1.6331,66,532.38,7985.7
345.35,1.0859,0.35662,45,35,388,2,39,1.1755,10,2.5169,27,135.44,5282.16
2740,0.065692,0.27902,24,45,550,4,34,1.4284,12,2.9371,32,242.73,8252.82
7414.4,0.051926,0.52247,57,46,530,6,11,1.1388,11,2.2271,357,3989.3,43882.3
2167,0.087679,0.15411,23,34,538,6,26,1.3853,9,1.7806,46,341.22,8871.72
6450.1,0.061239,0.42858,51,15,548,4,25,1.3367,9,2.3556,159,1302.1,32552.5
1661.1,0.12101,0.32819,31,18,596,7,37,1.2814,11,1.9784,36,228.18,8442.66
5552.9,0.073114,0.75609,74,49,550,7,23,1.3645,4,1.8202,162,1343.8,30907.4
1222.3,0.17262,0.32175,30,28,375,4,23,1.1461,12,2.1432,49,252.61,5810.03
4722.9,0.088081,0.31672,61,35,547,5,31,1.2999,6,2.6183,84,700.33,21710.23
850.73,0.25978,0.26535,27,44,458,6,20,1.4312,4,2.1976,48,307.65,6153
3960.1,0.10757,0.92955,102,15,423,3,12,1.0793,8,1.9587,345,2513.4,30160.8
546.29,0.42469,0.28323,28,33,361,6,37,1.3104,6,2.4963,32,164.38,6082.06
3264.4,0.13387,0.39432,72,46,538,5,18,1.2918,11,2.8981,145,1205.6,21700.8
308.99,0.78319,0.24267,31,59,395,4,32,1.2523,12,1.6925,25,135.43,4333.76
2635.8,0.16959,0.53633,71,16,562,3,24,1.0986,9,2.1917,82,638.85,15332.4
7242.3,0.034796,0.28717,33,35,416,7,36,1.1498,11,2.5089,81,504.96,18178.56
2074.4,0.2203,0.62974,83,32,592,6,33,1.4271,12,2.0774,80,578.75,19098.75
6289.6,0.041815,0.66295,40,37,472,6,29,1.2291,12,2.1685,93,659.46,19124.34
1580.2,0.29617,0.39165,69,49,400,3,16,1.3427,5,1.6799,183,1112.4,17798.4
5404.1,0.050517,0.43777,39,49,368,3,27,1.0512,11,1.9198,96,541.91,14631.57
1153,0.41455,0.73407,100,15,391,3,39,1.2186,9,2.7432,67,320.64,12504.96
4585.8,0.061713,0.26487,34,48,559,7,38,1.4961,11,2.4233,61,494.69,18798.22
793.1,0.61531,0.24956,69,48,379,5,37,1.3623,4,1.5055,70,385.14,14250.18
3834.6,0.076671,0.90167,50,32,553,3,30,1.2415,7,1.924,63,470.09,14102.7
500.3,0.99739,0.64594,90,24,582,3,30,1.0417,7,2.985,41,242.5,7275
3150.5,0.096492,0.76004,49,45,521,3,29,1.1562,13,1.9807,58,420.82,12203.78
274.66,0.39685,0.36381,19,39,382,3,28,1.2927,11,2.5249,15,70.939,1986.292
2533.6,0.12393,0.70209,43,37,584,8,23,1.4106,6,1.8715,80,697.45,16041.35
7072.2,0.016826,0.48331,22,51,589,4,18,1.2957,11,2.5338,76,691.84,12453.12
1983.8,0.16382,0.38269,41,27,565,2,21,1.1913,12,2.1211,62,486.26,10211.46
6131.2,0.021203,0.57428,28,36,470,4,37,1.2332,10,2.7874,35,240.4,8894.8
1501.2,0.22315,0.6356,48,22,416,7,28,1.3848,6,2.632,77,480.26,13447.28
5257.3,0.026629,0.16536,19,35,374,8,36,1.0393,5,2.8867,46,252.37,9085.32
1085.8,0.31774,0.55196,42,19,375,7,16,1.3558,5,1.724,150,812.26,12996.16
4450.6,0.033703,0.27802,22,45,431,6,35,1.0165,7,1.6595,37,219.99,7699.65
737.49,0.48136,0.62582,51,49,366,3,12,1.3846,7,2.0424,142,804.69,9656.28
3711.1,0.043384,0.24294,24,43,427,4,30,1.3917,13,2.1774,54,327.81,9834.3
456.34,0.80203,0.6079,57,21,402,7,11,1.4709,9,2.1917,139,817.66,8994.26
3038.7,0.056275,0.24487,25,26,441,4,38,1.2753,10,1.8444,39,221.26,8407.88
242.35,1.5515,0.5494,64,28,445,5,30,1.24,8,1.6902,46,210.56,6316.8
2433.4,0.074381,0.32389,27,19,575,6,12,1.3595,5,2.8251,108,948.26,11379.12
6904.1,0.055909,0.62509,70,25,399,2,30,1.352,9,2.4876,182,1116.1,33483
1895.3,0.1013,0.37604,32,31,409,3,21,1.1251,9,2.2136,53,312.39,6560.19
5974.8,0.066446,0.80813,84,28,374,7,24,1.328,13,1.6097,292,1784.2,42820.8
1424.3,0.14182,0.16836,26,16,551,8,30,1.2305,10,1.6214,44,276.09,8282.7
5112.6,0.079608,0.62153,64,15,451,5,22,1.2515,8,2.4934,213,1460.6,32133.2
1020.5,0.20773,0.34272,30,40,595,7,33,1.3746,10,2.863,31,211.36,6974.88
4317.5,0.096583,0.58806,68,45,586,7,30,1.0766,9,2.1611,80,632.62,18978.6
683.9,0.32607,0.74428,28,16,361,4,13,1.4979,12,2.5785,109,573.82,7459.66
3589.6,0.11923,0.44181,69,27,508,7,15,1.4005,13,1.6788,287,2389.1,35836.5
414.4,0.56225,0.28676,30,55,544,6,37,1.3525,7,1.6079,26,160.36,5933.32
2928.8,0.14955,0.63781,83,48,413,2,13,1.4271,10,2.3888,361,2794,36322
212.06,1.1459,0.19573,32,23,532,3,38,1.0053,9,1.6467,16,88.474,3362.012
2335.2,0.19184,0.42968,70,37,494,3,31,1.0303,9,1.6923,69,427.21,13243.51
6738.1,0.037696,0.62807,28,44,596,7,40,1.2706,12,2.0919,51,433.29,17331.6
1808.8,0.25376,0.52891,73,59,418,5,32,1.457,10,2.6519,84,534.41,17101.12
5820.4,0.045358,0.26349,33,21,545,7,32,1.0071,4,2.4391,64,484.95,15518.4
1349.5,0.34754,0.46535,75,37,444,7,36,1.2384,13,2.7859,71,437.78,15760.08
4969.8,0.055133,0.81999,48,54,413,4,14,1.1114,9,1.5853,221,1622.6,22716.4
957.33,0.50035,0.44884,68,22,525,3,11,1.4367,8,2.3413,162,1286.7,14153.7
4186.4,0.068077,0.53452,33,25,469,5,20,1.4972,9,1.5523,182,1332.1,26642
632.33,0.77491,0.21264,62,40,548,3,22,1.2416,12,2.6418,52,395.47,8700.34
3470.2,0.085011,0.21148,30,52,552,4,18,1.2463,4,1.7532,95,786.01,14148.18
374.48,0.26703,0.72731,24,27,551,7,34,1.4871,5,2.1159,16,82.56,2807.04
2821,0.10812,0.41365,36,46,423,5,24,1.339,11,2.1854,102,647.18,15532.32
183.79,0.5985,0.30619,16,30,402,5,30,1.0058,13,2.473,11,53.906,1617.18
2239.1,0.14113,0.47999,40,22,368,6,30,1.2239,11,2.1019,84,453.72,13611.6
6574.1,0.018406,0.3511,18,37,388,3,23,1.0466,13,1.9369,72,419.97,9659.31
1724.3,0.18906,0.77585,54,55,558,6,25,1.0133,9,1.6736,51,377.64,9441
5668,0.023112,0.92323,33,23,569,3,21,1.0574,8,2.1186,49,390.5,8200.5
1276.6,0.26319,0.80234,65,15,510,6,20,1.2535,6,2.275,78,548.68,10973.6
4829.1,0.029198,0.23667,20,41,512,3,17,1.3151,7,2.1494,82,638.59,10856.03
896.13,0.38722,0.68382,48,17,422,7,33,1.3623,11,2.8293,64,342.37,11298.21
4057.3,0.037463,0.2574,24,29,417,4,28,1.3847,7,2.1784,63,387.16,10840.48
582.78,0.61258,0.35778,42,51,408,4,27,1.0014,8,1.9096,41,236.62,6388.74
3352.7,0.048319,0.096225,19,30,511,5,35,1.0468,4,1.5787,35,219.41,7679.35
336.59,1.0904,0.73388,60,36,393,5,31,1.436,5,2.1324,49,239.54,7425.74
2715.3,0.063345,0.089963,20,28,373,7,11,1.3952,11,2.7581,171,1389.1,15280.1
7373.6,0.051264,0.69435,71,55,388,8,15,1.2737,6,1.9304,368,3332.2,49983
2145,0.085316,0.18349,23,33,509,7,15,1.1265,6,2.4135,62,469.5,7042.5
6412.1,0.060511,0.26146,50,48,478,3,30,1.3463,13,2.1846,124,908.41,27252.3
1641.8,0.11755,0.23845,27,50,454,5,39,1.0878,4,2.2961,26,152.87,5961.93
5517.6,0.072132,0.37042,55,32,512,7,12,1.0706,9,1.9991,312,2789.6,33475.2
1205.8,0.16835,0.63333,25,24,495,6,17,1.4421,6,2.2368,60,431.63,7337.71
4690.4,0.0872,0.19525,45,42,455,5,19,1.436,13,2.0732,275,2084.6,39607.4
